PersonId,MetricDate,Language,Feature,Usage count by language and feature
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-04-22,javascript,copilot_app,2
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-22,json,chat_panel_plan_mode,3
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-22,json,code_completion,2
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-22,markdown,chat_panel_plan_mode,2
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-22,yaml,code_completion,2
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-22,java,chat_panel_ask_mode,1
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-22,json,chat_panel_edit_mode,2
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-22,json,code_completion,1
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-04-22,java,code_completion,3
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-04-22,markdown,chat_panel_agent_mode,1
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-04-22,markdown,code_completion,4
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-04-22,typescript,code_completion,2
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-22,javascript,chat_panel_ask_mode,2
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-22,javascript,code_completion,2
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-22,yaml,chat_inline,2
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-22,yaml,code_completion,6
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-22,c#,chat_panel_ask_mode,1
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-22,c#,chat_panel_plan_mode,2
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-22,c#,code_completion,4
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-22,sql,chat_panel_ask_mode,1
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-22,sql,chat_panel_plan_mode,1
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-22,sql,code_completion,3
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-04-22,markdown,agent_edit,1
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-04-22,markdown,code_completion,7
75b45819-0131-3505-a67e-213e6e87963f,2026-04-22,json,code_completion,1
75b45819-0131-3505-a67e-213e6e87963f,2026-04-22,python,chat_panel_unknown_mode,1
75b45819-0131-3505-a67e-213e6e87963f,2026-04-22,python,code_completion,1
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-22,javascript,chat_panel_ask_mode,3
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-22,javascript,chat_panel_plan_mode,3
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-22,javascript,code_completion,8
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-22,markdown,chat_panel_ask_mode,4
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-22,markdown,chat_panel_plan_mode,5
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-22,markdown,code_completion,8
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-22,json,chat_panel_agent_mode,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-22,json,code_completion,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-22,python,chat_panel_agent_mode,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-22,python,code_completion,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-22,sql,chat_panel_agent_mode,3
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-22,sql,code_completion,4
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-22,unknown,chat_inline,4
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-22,unknown,chat_panel_agent_mode,2
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-22,unknown,chat_panel_ask_mode,4
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-22,unknown,code_completion,29
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-22,java,chat_inline,1
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-22,java,chat_panel_agent_mode,2
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-22,java,code_completion,4
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-22,python,chat_inline,2
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-22,python,chat_panel_agent_mode,1
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-22,python,code_completion,2
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-22,c#,chat_panel_agent_mode,1
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-22,c#,chat_panel_ask_mode,3
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-22,c#,code_completion,4
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-22,go,chat_panel_ask_mode,1
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-22,go,code_completion,5
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-22,python,chat_panel_agent_mode,3
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-22,python,chat_panel_edit_mode,2
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-22,python,code_completion,8
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-22,python,copilot_cli,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,javascript,chat_panel_ask_mode,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,javascript,chat_panel_edit_mode,1
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,javascript,code_completion,3
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,sql,chat_panel_ask_mode,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,sql,code_completion,6
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,typescript,chat_panel_ask_mode,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,typescript,chat_panel_edit_mode,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-22,typescript,code_completion,1
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-04-22,typescript,code_completion,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-22,java,chat_panel_plan_mode,5
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-22,java,code_completion,3
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-22,javascript,chat_panel_plan_mode,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-22,javascript,code_completion,1
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-04-22,javascript,chat_panel_ask_mode,1
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-04-22,javascript,copilot_app,1
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-04-22,python,code_completion,2
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-04-22,typescript,code_completion,3
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-04-22,typescript,copilot_app,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-22,python,chat_panel_agent_mode,2
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-22,python,code_completion,6
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-22,python,copilot_app,2
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-22,json,chat_inline,1
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-22,json,code_completion,5
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-22,markdown,chat_inline,1
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-22,markdown,code_completion,3
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,java,chat_panel_ask_mode,1
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,java,chat_panel_plan_mode,2
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,java,code_completion,5
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,sql,chat_panel_ask_mode,5
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,sql,chat_panel_plan_mode,1
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,sql,code_completion,8
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,yaml,chat_panel_ask_mode,2
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,yaml,chat_panel_plan_mode,1
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-22,yaml,code_completion,9
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-22,sql,code_completion,4
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-22,sql,copilot_cli,1
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-22,python,chat_panel_ask_mode,1
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-22,python,code_completion,2
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-22,sql,code_completion,1
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-22,javascript,chat_panel_ask_mode,4
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-22,javascript,code_completion,6
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-22,typescript,chat_panel_ask_mode,3
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-22,typescript,code_completion,5
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-22,javascript,chat_inline,1
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-22,javascript,chat_panel_agent_mode,1
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-22,javascript,chat_panel_edit_mode,2
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-22,javascript,code_completion,13
949ebf54-2340-343d-959a-0f34372577da,2026-04-22,java,chat_panel_unknown_mode,1
949ebf54-2340-343d-959a-0f34372577da,2026-04-22,java,code_completion,3
949ebf54-2340-343d-959a-0f34372577da,2026-04-22,java,copilot_cli,1
949ebf54-2340-343d-959a-0f34372577da,2026-04-22,sql,chat_panel_unknown_mode,2
949ebf54-2340-343d-959a-0f34372577da,2026-04-22,sql,copilot_cli,1
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-04-22,c#,chat_inline,4
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-04-22,c#,chat_panel_edit_mode,8
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-04-22,c#,code_completion,29
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-04-22,c#,chat_panel_ask_mode,1
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-04-22,c#,code_completion,4
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-04-22,markdown,chat_panel_unknown_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-04-22,markdown,code_completion,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-04-22,sql,code_completion,3
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-04-22,yaml,code_completion,3
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-22,java,chat_panel_ask_mode,3
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-22,java,code_completion,7
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-22,json,chat_panel_agent_mode,3
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-22,json,code_completion,3
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-22,python,chat_inline,2
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-22,python,code_completion,9
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-04-22,markdown,code_completion,3
a167374c-1035-3668-9993-ee206522a925,2026-04-22,go,code_completion,1
a167374c-1035-3668-9993-ee206522a925,2026-04-22,go,copilot_cli,1
a167374c-1035-3668-9993-ee206522a925,2026-04-22,javascript,code_completion,1
a167374c-1035-3668-9993-ee206522a925,2026-04-22,typescript,chat_inline,1
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-22,json,chat_panel_edit_mode,2
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-22,typescript,chat_panel_edit_mode,1
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-22,typescript,code_completion,1
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-22,unknown,code_completion,1
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-04-22,markdown,chat_panel_custom_mode,4
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-04-22,markdown,code_completion,3
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-04-22,typescript,chat_panel_custom_mode,2
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-04-22,typescript,code_completion,1
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-22,c#,chat_inline,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-22,c#,code_completion,3
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-22,c#,chat_panel_ask_mode,1
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-22,c#,code_completion,1
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-22,javascript,chat_panel_ask_mode,2
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-22,javascript,code_completion,6
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,java,chat_panel_ask_mode,1
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,java,chat_panel_edit_mode,3
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,java,code_completion,7
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,markdown,chat_panel_ask_mode,2
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,markdown,chat_panel_edit_mode,2
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,markdown,code_completion,3
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,python,chat_panel_ask_mode,1
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,python,chat_panel_edit_mode,1
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-22,python,code_completion,4
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-04-22,c#,chat_panel_ask_mode,1
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-04-22,c#,code_completion,3
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-04-22,python,chat_panel_unknown_mode,1
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-04-22,python,code_completion,3
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-22,json,chat_panel_agent_mode,2
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-22,json,code_completion,3
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-22,json,copilot_cli,2
af15418c-707a-3e54-a465-034a3b570a96,2026-04-22,c#,chat_panel_edit_mode,1
af15418c-707a-3e54-a465-034a3b570a96,2026-04-22,go,code_completion,2
af15418c-707a-3e54-a465-034a3b570a96,2026-04-22,sql,chat_panel_ask_mode,1
af15418c-707a-3e54-a465-034a3b570a96,2026-04-22,sql,code_completion,5
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-22,c#,chat_panel_agent_mode,8
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-22,c#,code_completion,7
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-22,javascript,chat_panel_agent_mode,3
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-22,javascript,code_completion,13
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-22,markdown,chat_panel_custom_mode,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-22,markdown,chat_panel_edit_mode,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-22,markdown,code_completion,2
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-22,python,chat_panel_edit_mode,1
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-22,sql,chat_panel_custom_mode,1
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-22,sql,code_completion,3
b936b500-8069-3329-8f53-ba6b7cae7523,2026-04-22,python,chat_panel_ask_mode,12
b936b500-8069-3329-8f53-ba6b7cae7523,2026-04-22,python,code_completion,19
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,javascript,agent_edit,3
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,javascript,chat_panel_ask_mode,1
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,javascript,chat_panel_plan_mode,2
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,javascript,code_completion,9
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,markdown,agent_edit,2
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,markdown,chat_panel_ask_mode,2
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,markdown,chat_panel_plan_mode,3
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-22,markdown,code_completion,10
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-22,yaml,code_completion,2
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-22,sql,chat_inline,1
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-22,sql,code_completion,1
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-22,typescript,chat_panel_ask_mode,2
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-22,typescript,code_completion,8
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-22,typescript,copilot_app,2
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-22,json,chat_panel_edit_mode,1
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-22,json,code_completion,3
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-22,python,code_completion,2
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,java,agent_edit,3
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,java,chat_panel_agent_mode,1
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,java,code_completion,5
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,json,chat_panel_agent_mode,1
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,json,code_completion,13
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,markdown,agent_edit,1
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,markdown,chat_panel_agent_mode,3
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-22,markdown,code_completion,4
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-22,javascript,chat_panel_ask_mode,4
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-22,javascript,code_completion,7
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-22,javascript,copilot_app,1
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-22,markdown,chat_panel_agent_mode,4
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-22,markdown,chat_panel_ask_mode,2
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-22,markdown,code_completion,4
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-22,markdown,copilot_app,2
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-22,markdown,agent_edit,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-22,markdown,chat_panel_ask_mode,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-22,markdown,code_completion,5
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-22,python,agent_edit,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-22,python,chat_panel_ask_mode,2
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-22,python,code_completion,5
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-22,json,agent_edit,1
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-22,json,chat_panel_agent_mode,1
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-22,json,chat_panel_custom_mode,2
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-22,json,code_completion,9
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-22,typescript,agent_edit,1
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-22,typescript,chat_panel_custom_mode,2
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-22,typescript,code_completion,5
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-22,json,chat_panel_agent_mode,1
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-22,json,code_completion,2
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-22,unknown,chat_inline,1
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-22,unknown,chat_panel_agent_mode,1
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-22,unknown,code_completion,1
c822da7e-5c87-391a-9bd0-9180e6eec541,2026-04-22,typescript,chat_panel_ask_mode,2
c822da7e-5c87-391a-9bd0-9180e6eec541,2026-04-22,typescript,code_completion,5
c822da7e-5c87-391a-9bd0-9180e6eec541,2026-04-22,yaml,code_completion,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-22,javascript,chat_inline,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-22,javascript,chat_panel_ask_mode,2
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-22,javascript,code_completion,4
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-22,javascript,copilot_cli,2
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-22,python,code_completion,6
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-22,python,copilot_cli,1
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-22,javascript,code_completion,3
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-22,markdown,chat_panel_agent_mode,2
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-22,markdown,chat_panel_ask_mode,1
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-22,go,chat_panel_unknown_mode,2
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-22,go,code_completion,2
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-22,javascript,chat_panel_unknown_mode,1
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-22,javascript,code_completion,2
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-22,yaml,code_completion,6
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-22,javascript,code_completion,3
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-22,markdown,chat_inline,3
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-22,markdown,code_completion,4
d2f0b459-263b-3ba2-acc2-9a0dacc1fe68,2026-04-22,c#,code_completion,1
d2f0b459-263b-3ba2-acc2-9a0dacc1fe68,2026-04-22,python,code_completion,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-22,javascript,chat_panel_ask_mode,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-22,javascript,code_completion,2
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-22,json,chat_panel_ask_mode,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-22,javascript,code_completion,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-22,markdown,code_completion,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-22,java,code_completion,2
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-22,javascript,chat_panel_ask_mode,2
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-22,javascript,code_completion,3
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-22,json,code_completion,2
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-22,json,chat_inline,1
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-22,json,chat_panel_ask_mode,2
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-22,json,code_completion,2
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-22,typescript,chat_panel_ask_mode,2
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-22,typescript,code_completion,7
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-22,python,chat_inline,3
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-22,python,chat_panel_plan_mode,1
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-22,python,code_completion,11
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-22,typescript,chat_inline,3
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-22,typescript,chat_panel_plan_mode,2
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-22,typescript,code_completion,7
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-22,c#,chat_panel_plan_mode,3
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-22,c#,code_completion,2
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-22,markdown,chat_panel_custom_mode,1
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-22,markdown,chat_panel_plan_mode,2
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-22,markdown,code_completion,7
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-04-22,python,chat_panel_edit_mode,1
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-04-22,python,chat_panel_unknown_mode,1
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-04-22,python,code_completion,2
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-04-22,typescript,chat_panel_edit_mode,1
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-04-22,typescript,chat_panel_unknown_mode,2
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-04-22,typescript,code_completion,2
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-22,c#,code_completion,3
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-22,python,chat_panel_agent_mode,1
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-22,python,code_completion,4
e402d019-6155-3bff-9228-4911ea446777,2026-04-22,typescript,chat_panel_agent_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-04-22,typescript,code_completion,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-22,c#,chat_panel_unknown_mode,2
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-22,c#,code_completion,4
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-22,javascript,chat_panel_edit_mode,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-22,javascript,chat_panel_unknown_mode,2
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-22,javascript,code_completion,3
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-22,json,chat_panel_unknown_mode,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-22,json,code_completion,3
