PersonId,MetricDate,Model,Feature,Usage count by model and feature
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-30,claude-haiku-4.5,chat_panel_agent_mode,1
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-30,claude-haiku-4.5,code_completion,6
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-30,gpt-5.3-codex,code_completion,12
a06461db-ef00-3481-9827-c829471e7245,2026-04-30,gpt-5.6-terra,chat_panel_ask_mode,2
a06461db-ef00-3481-9827-c829471e7245,2026-04-30,gpt-5.6-terra,code_completion,8
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-30,claude-haiku-4.5,chat_inline,1
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-30,claude-haiku-4.5,code_completion,2
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-30,gpt-5.3-codex,code_completion,1
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-30,gpt-5.4,chat_inline,1
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-30,gpt-5.4,code_completion,1
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-30,gpt-5.6-terra,chat_panel_ask_mode,8
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-30,gpt-5.6-terra,chat_panel_edit_mode,8
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-30,gpt-5.6-terra,code_completion,40
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-04-30,gpt-5.4-mini,chat_panel_agent_mode,1
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-04-30,gpt-5.4-mini,chat_panel_ask_mode,1
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-04-30,gpt-5.4-mini,code_completion,2
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-04-30,gpt-5.6-terra,code_completion,1
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-30,claude-sonnet-5,chat_inline,3
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-30,claude-sonnet-5,chat_panel_agent_mode,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-30,claude-sonnet-5,chat_panel_ask_mode,4
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-30,claude-sonnet-5,code_completion,11
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-30,claude-sonnet-5,copilot_app,6
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-30,claude-haiku-4.5,chat_panel_ask_mode,2
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-30,claude-haiku-4.5,code_completion,2
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-30,gpt-5.4-mini,code_completion,2
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-30,gpt-5.4-mini,copilot_cli,1
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-30,gpt-5.6-terra,chat_inline,7
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-30,gpt-5.6-terra,chat_panel_ask_mode,5
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-30,gpt-5.6-terra,code_completion,11
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-30,claude-haiku-4.5,chat_panel_custom_mode,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-30,claude-haiku-4.5,code_completion,2
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-30,gpt-5.3-codex,code_completion,1
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-30,claude-sonnet-5,code_completion,1
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-30,gpt-5.6-terra,chat_panel_ask_mode,1
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-30,gpt-5.6-terra,code_completion,1
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-30,gpt-5.3-codex,chat_panel_ask_mode,1
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-30,gpt-5.3-codex,chat_panel_custom_mode,1
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-30,gpt-5.3-codex,code_completion,7
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-30,gpt-5.4,chat_panel_ask_mode,1
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-30,gpt-5.4,code_completion,3
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-30,gpt-5.6-terra,chat_panel_ask_mode,2
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-30,gpt-5.6-terra,code_completion,1
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-30,gpt-5.4-mini,chat_inline,2
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-30,gpt-5.4-mini,chat_panel_agent_mode,1
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-30,gpt-5.4-mini,code_completion,7
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,claude-haiku-4.5,chat_inline,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,claude-haiku-4.5,chat_panel_edit_mode,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,claude-haiku-4.5,chat_panel_plan_mode,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,claude-haiku-4.5,code_completion,12
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,gpt-5.4-mini,chat_inline,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,gpt-5.4-mini,chat_panel_agent_mode,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,gpt-5.4-mini,chat_panel_edit_mode,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,gpt-5.4-mini,chat_panel_plan_mode,2
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-30,gpt-5.4-mini,code_completion,10
b5344373-538f-3f37-8982-c97e3158144a,2026-04-30,claude-haiku-4.5,chat_panel_agent_mode,1
b5344373-538f-3f37-8982-c97e3158144a,2026-04-30,claude-haiku-4.5,chat_panel_ask_mode,1
b5344373-538f-3f37-8982-c97e3158144a,2026-04-30,claude-haiku-4.5,code_completion,2
b5344373-538f-3f37-8982-c97e3158144a,2026-04-30,claude-sonnet-5,chat_panel_agent_mode,1
b5344373-538f-3f37-8982-c97e3158144a,2026-04-30,claude-sonnet-5,chat_panel_ask_mode,1
b5344373-538f-3f37-8982-c97e3158144a,2026-04-30,claude-sonnet-5,chat_panel_edit_mode,1
b5344373-538f-3f37-8982-c97e3158144a,2026-04-30,claude-sonnet-5,code_completion,4
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-30,claude-sonnet-5,chat_panel_agent_mode,1
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-30,claude-sonnet-5,chat_panel_edit_mode,1
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-30,claude-sonnet-5,code_completion,3
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-30,gpt-5.6-terra,chat_panel_agent_mode,1
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-30,gpt-5.6-terra,code_completion,5
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-30,gpt-5.3-codex,chat_panel_edit_mode,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-30,gpt-5.3-codex,code_completion,1
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-30,claude-sonnet-5,chat_panel_agent_mode,11
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-30,claude-sonnet-5,code_completion,18
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-30,gpt-5.4-mini,chat_panel_agent_mode,14
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-30,gpt-5.4-mini,code_completion,25
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-30,claude-haiku-4.5,code_completion,10
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-30,claude-haiku-4.5,copilot_cli,1
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-30,gpt-5.6-terra,code_completion,5
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-30,gpt-5.6-terra,copilot_cli,5
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-30,gpt-5.4,chat_inline,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-30,gpt-5.4,chat_panel_edit_mode,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-30,gpt-5.4,code_completion,5
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-30,gpt-5.3-codex,chat_panel_ask_mode,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-30,gpt-5.3-codex,code_completion,3
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-30,gpt-5.4,chat_panel_ask_mode,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-30,gpt-5.4,code_completion,1
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-30,claude-sonnet-5,agent_edit,3
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-30,claude-sonnet-5,chat_panel_ask_mode,1
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-30,claude-sonnet-5,code_completion,10
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-30,claude-haiku-4.5,chat_panel_agent_mode,2
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-30,claude-haiku-4.5,chat_panel_ask_mode,1
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-30,claude-haiku-4.5,code_completion,8
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-30,gpt-5.4,chat_panel_ask_mode,2
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-30,gpt-5.4,code_completion,6
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-30,gpt-5.4,copilot_cli,2
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-30,claude-sonnet-5,chat_panel_ask_mode,3
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-30,claude-sonnet-5,code_completion,6
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-30,gpt-5.6-terra,chat_panel_ask_mode,2
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-30,gpt-5.6-terra,code_completion,5
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-04-30,gpt-5.4,chat_panel_agent_mode,1
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-04-30,gpt-5.4,chat_panel_ask_mode,2
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-04-30,gpt-5.4,code_completion,6
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-30,gpt-5.3-codex,code_completion,1
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-30,gpt-5.6-terra,copilot_app,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-30,claude-haiku-4.5,code_completion,1
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-04-30,claude-haiku-4.5,chat_inline,2
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-04-30,claude-haiku-4.5,code_completion,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-30,claude-sonnet-5,code_completion,6
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-30,claude-haiku-4.5,code_completion,2
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-30,claude-haiku-4.5,copilot_cli,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-30,claude-sonnet-5,code_completion,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-30,claude-sonnet-5,copilot_cli,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-30,gpt-5.3-codex,code_completion,2
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-30,gpt-5.4,chat_panel_agent_mode,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-30,gpt-5.4,code_completion,6
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,claude-haiku-4.5,agent_edit,2
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,claude-haiku-4.5,chat_panel_agent_mode,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,claude-haiku-4.5,code_completion,3
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,claude-sonnet-5,agent_edit,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,claude-sonnet-5,chat_panel_agent_mode,3
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,claude-sonnet-5,chat_panel_edit_mode,2
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,claude-sonnet-5,code_completion,5
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,gpt-5.6-terra,chat_panel_edit_mode,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-30,gpt-5.6-terra,code_completion,1
d320f92f-4cc3-395c-b6c7-3cb3c7cb3efe,2026-04-30,gpt-5.4-mini,chat_panel_unknown_mode,1
d320f92f-4cc3-395c-b6c7-3cb3c7cb3efe,2026-04-30,gpt-5.4-mini,code_completion,3
d320f92f-4cc3-395c-b6c7-3cb3c7cb3efe,2026-04-30,gpt-5.6-terra,chat_panel_unknown_mode,3
d320f92f-4cc3-395c-b6c7-3cb3c7cb3efe,2026-04-30,gpt-5.6-terra,code_completion,5
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-30,claude-sonnet-5,chat_panel_edit_mode,1
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-30,claude-sonnet-5,code_completion,5
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-30,gpt-5.3-codex,chat_panel_ask_mode,1
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-30,gpt-5.3-codex,code_completion,3
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-30,claude-haiku-4.5,chat_panel_ask_mode,2
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-30,gpt-5.4-mini,chat_panel_ask_mode,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-30,gpt-5.4-mini,code_completion,2
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-30,claude-sonnet-5,chat_panel_ask_mode,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-30,claude-sonnet-5,code_completion,2
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-30,claude-sonnet-5,copilot_cli,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-30,claude-haiku-4.5,code_completion,11
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-30,gpt-5.4-mini,chat_inline,6
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-30,gpt-5.4-mini,chat_panel_edit_mode,2
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-30,gpt-5.4-mini,code_completion,9
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-30,claude-haiku-4.5,chat_panel_ask_mode,1
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-30,claude-haiku-4.5,chat_panel_edit_mode,5
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-30,claude-haiku-4.5,code_completion,4
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-30,claude-haiku-4.5,copilot_cli,2
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-30,gpt-5.4,chat_panel_edit_mode,2
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-30,gpt-5.4,code_completion,5
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-30,gpt-5.4-mini,chat_panel_agent_mode,2
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-30,gpt-5.4-mini,code_completion,5
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,claude-sonnet-5,chat_panel_agent_mode,2
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,claude-sonnet-5,chat_panel_ask_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,claude-sonnet-5,chat_panel_edit_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,claude-sonnet-5,code_completion,9
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,claude-sonnet-5,copilot_cli,3
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4,chat_panel_agent_mode,2
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4,chat_panel_ask_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4,chat_panel_edit_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4,code_completion,7
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4,copilot_cli,2
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4-mini,chat_panel_ask_mode,2
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4-mini,chat_panel_edit_mode,2
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4-mini,code_completion,13
e402d019-6155-3bff-9228-4911ea446777,2026-04-30,gpt-5.4-mini,copilot_cli,5
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-30,gpt-5.4,chat_inline,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-30,gpt-5.4,code_completion,5
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-30,gpt-5.4-mini,chat_inline,3
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-30,gpt-5.4-mini,chat_panel_ask_mode,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-30,gpt-5.4-mini,code_completion,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-30,gpt-5.6-terra,chat_inline,2
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-30,gpt-5.6-terra,code_completion,5
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-30,gpt-5.4,chat_inline,13
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-30,gpt-5.4,code_completion,15
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-30,claude-haiku-4.5,code_completion,2
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-30,claude-sonnet-5,chat_panel_ask_mode,1
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-30,claude-sonnet-5,code_completion,3
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-30,claude-sonnet-5,copilot_app,1
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-30,gpt-5.6-terra,chat_panel_ask_mode,1
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-30,gpt-5.6-terra,code_completion,4
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-30,gpt-5.6-terra,copilot_app,2
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-04-30,gpt-5.3-codex,code_completion,1
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-04-30,gpt-5.3-codex,copilot_cli,1
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-04-30,gpt-5.4,code_completion,4
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-04-30,gpt-5.4,copilot_cli,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-30,claude-sonnet-5,agent_edit,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-30,claude-sonnet-5,chat_panel_agent_mode,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-30,claude-sonnet-5,code_completion,4
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-30,gpt-5.4-mini,agent_edit,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-30,gpt-5.4-mini,chat_panel_agent_mode,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-30,gpt-5.4-mini,code_completion,4
ea2319a1-87a9-39c7-978a-631828711569,2026-04-30,gpt-5.4,agent_edit,4
ea2319a1-87a9-39c7-978a-631828711569,2026-04-30,gpt-5.4,chat_panel_ask_mode,4
ea2319a1-87a9-39c7-978a-631828711569,2026-04-30,gpt-5.4,code_completion,5
f02cc034-f8c6-39b7-afff-343b04ff2064,2026-04-30,gpt-5.6-terra,chat_inline,5
f02cc034-f8c6-39b7-afff-343b04ff2064,2026-04-30,gpt-5.6-terra,code_completion,8
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-30,gpt-5.3-codex,chat_panel_ask_mode,1
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-30,gpt-5.3-codex,code_completion,7
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-30,gpt-5.3-codex,copilot_app,1
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-30,gpt-5.4,chat_panel_ask_mode,1
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-30,gpt-5.4,chat_panel_plan_mode,1
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-30,gpt-5.4,code_completion,2
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-30,gpt-5.4,copilot_app,2
f166b497-832f-3b26-8149-b36820a1aebe,2026-04-30,gpt-5.3-codex,chat_panel_agent_mode,2
f166b497-832f-3b26-8149-b36820a1aebe,2026-04-30,gpt-5.3-codex,code_completion,3
f166b497-832f-3b26-8149-b36820a1aebe,2026-04-30,gpt-5.4,chat_inline,2
f166b497-832f-3b26-8149-b36820a1aebe,2026-04-30,gpt-5.4,code_completion,2
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-30,claude-haiku-4.5,chat_inline,2
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-30,claude-haiku-4.5,chat_panel_custom_mode,3
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-30,claude-haiku-4.5,code_completion,4
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-30,gpt-5.3-codex,chat_inline,5
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-30,gpt-5.3-codex,chat_panel_ask_mode,2
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-30,gpt-5.3-codex,chat_panel_custom_mode,1
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-30,gpt-5.3-codex,code_completion,8
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-04-30,gpt-5.3-codex,chat_panel_ask_mode,4
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-04-30,gpt-5.3-codex,code_completion,5
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-04-30,gpt-5.4-mini,chat_panel_ask_mode,3
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-04-30,gpt-5.4-mini,code_completion,5
f5c21c69-5b03-320a-ae2e-2554aefff943,2026-04-30,claude-haiku-4.5,chat_panel_ask_mode,2
f5c21c69-5b03-320a-ae2e-2554aefff943,2026-04-30,claude-haiku-4.5,chat_panel_edit_mode,10
f5c21c69-5b03-320a-ae2e-2554aefff943,2026-04-30,claude-haiku-4.5,code_completion,11
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-30,gpt-5.4,chat_panel_custom_mode,1
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-30,gpt-5.4,code_completion,8
fa146ea6-61c1-3eaf-b3b7-d79bd6e503ca,2026-04-30,gpt-5.4,code_completion,2
fa146ea6-61c1-3eaf-b3b7-d79bd6e503ca,2026-04-30,gpt-5.6-terra,chat_panel_custom_mode,2
fa146ea6-61c1-3eaf-b3b7-d79bd6e503ca,2026-04-30,gpt-5.6-terra,code_completion,1
fbb84839-d7f2-363f-a497-68b74f2449f2,2026-04-30,claude-sonnet-5,chat_panel_edit_mode,1
fbb84839-d7f2-363f-a497-68b74f2449f2,2026-04-30,claude-sonnet-5,code_completion,1
fbb84839-d7f2-363f-a497-68b74f2449f2,2026-04-30,gpt-5.3-codex,chat_panel_edit_mode,4
fbb84839-d7f2-363f-a497-68b74f2449f2,2026-04-30,gpt-5.3-codex,code_completion,2
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-30,claude-haiku-4.5,chat_panel_agent_mode,1
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-30,claude-haiku-4.5,code_completion,1
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-30,gpt-5.4,code_completion,4
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-30,gpt-5.4-mini,chat_panel_agent_mode,2
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-30,gpt-5.4-mini,code_completion,1
030041c0-f398-3572-9c7e-3edf3d9d2ea3,2026-05-01,gpt-5.3-codex,code_completion,2
030041c0-f398-3572-9c7e-3edf3d9d2ea3,2026-05-01,gpt-5.4,chat_panel_ask_mode,1
030041c0-f398-3572-9c7e-3edf3d9d2ea3,2026-05-01,gpt-5.4,code_completion,1
030041c0-f398-3572-9c7e-3edf3d9d2ea3,2026-05-01,gpt-5.6-terra,code_completion,2
03258615-f0ae-3265-b5eb-490bdff3232f,2026-05-01,gpt-5.3-codex,chat_panel_edit_mode,1
03258615-f0ae-3265-b5eb-490bdff3232f,2026-05-01,gpt-5.4,code_completion,2
0388e0d9-8d10-3b74-a111-fdac480a0825,2026-05-01,gpt-5.4,chat_panel_edit_mode,2
0388e0d9-8d10-3b74-a111-fdac480a0825,2026-05-01,gpt-5.4,code_completion,4
04f49ac6-5f35-3df9-b623-c026f24561e1,2026-05-01,gpt-5.4,chat_panel_agent_mode,1
04f49ac6-5f35-3df9-b623-c026f24561e1,2026-05-01,gpt-5.4,chat_panel_edit_mode,2
04f49ac6-5f35-3df9-b623-c026f24561e1,2026-05-01,gpt-5.4,code_completion,13
0594d9cc-176f-3811-b8ff-1badba391ea1,2026-05-01,gpt-5.6-terra,chat_panel_edit_mode,2
0594d9cc-176f-3811-b8ff-1badba391ea1,2026-05-01,gpt-5.6-terra,code_completion,5
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-01,claude-haiku-4.5,chat_panel_ask_mode,5
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-01,claude-haiku-4.5,code_completion,2
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-01,gpt-5.6-terra,chat_panel_ask_mode,2
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-01,gpt-5.6-terra,code_completion,7
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-01,gpt-5.3-codex,chat_panel_agent_mode,1
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-01,gpt-5.3-codex,chat_panel_unknown_mode,1
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-01,gpt-5.3-codex,code_completion,3
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-01,gpt-5.4-mini,chat_panel_agent_mode,1
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-01,gpt-5.4-mini,code_completion,4
0769202c-7965-32a1-8d36-1cd52b64377d,2026-05-01,gpt-5.4,chat_panel_plan_mode,1
0769202c-7965-32a1-8d36-1cd52b64377d,2026-05-01,gpt-5.4,chat_panel_unknown_mode,1
0769202c-7965-32a1-8d36-1cd52b64377d,2026-05-01,gpt-5.4,code_completion,2
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-01,gpt-5.3-codex,chat_panel_ask_mode,2
