PersonId,MetricDate,Language,Model,Usage count by language and model
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-04-16,c#,claude-haiku-4.5,4
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-04-16,c#,claude-sonnet-5,1
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-04-16,unknown,claude-haiku-4.5,1
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-04-16,unknown,claude-sonnet-5,1
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-04-16,java,claude-sonnet-5,1
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-04-16,java,gpt-5.4-mini,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-16,javascript,claude-haiku-4.5,3
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-16,javascript,gpt-5.6-terra,3
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-16,python,claude-haiku-4.5,5
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-16,python,gpt-5.6-terra,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-16,typescript,claude-haiku-4.5,4
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-16,typescript,claude-haiku-4.5,7
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-16,javascript,gpt-5.4,2
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-16,javascript,gpt-5.4-mini,2
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-16,yaml,gpt-5.4,2
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-16,javascript,claude-haiku-4.5,3
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-16,typescript,claude-haiku-4.5,6
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-04-16,typescript,claude-sonnet-5,7
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-04-16,typescript,gpt-5.4,11
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-04-16,typescript,gpt-5.6-terra,7
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-16,sql,claude-sonnet-5,1
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-16,sql,gpt-5.4,1
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-16,sql,gpt-5.6-terra,1
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-16,typescript,claude-sonnet-5,1
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-16,typescript,gpt-5.4,2
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-16,typescript,gpt-5.6-terra,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-16,sql,gpt-5.3-codex,3
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-16,sql,gpt-5.6-terra,7
423348ca-0838-3372-a616-b4cda0468666,2026-04-16,c#,gpt-5.3-codex,2
423348ca-0838-3372-a616-b4cda0468666,2026-04-16,c#,gpt-5.6-terra,3
423348ca-0838-3372-a616-b4cda0468666,2026-04-16,go,gpt-5.3-codex,3
423348ca-0838-3372-a616-b4cda0468666,2026-04-16,go,gpt-5.6-terra,1
423348ca-0838-3372-a616-b4cda0468666,2026-04-16,markdown,gpt-5.3-codex,1
423348ca-0838-3372-a616-b4cda0468666,2026-04-16,markdown,gpt-5.6-terra,3
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-16,java,claude-haiku-4.5,3
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-16,sql,claude-haiku-4.5,6
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-16,python,gpt-5.4,1
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-16,typescript,claude-haiku-4.5,5
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-16,typescript,gpt-5.4,2
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-16,c#,claude-haiku-4.5,6
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-16,c#,gpt-5.3-codex,7
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-16,markdown,claude-haiku-4.5,6
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-16,markdown,gpt-5.3-codex,6
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-16,python,claude-haiku-4.5,2
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-16,python,gpt-5.3-codex,8
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-16,sql,gpt-5.4-mini,21
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-04-16,go,claude-haiku-4.5,2
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-04-16,python,claude-haiku-4.5,1
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-04-16,python,gpt-5.4,2
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-16,go,claude-haiku-4.5,4
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-16,go,gpt-5.3-codex,6
4c8688bb-e063-39d5-af44-f884b8b1b22f,2026-04-16,python,claude-sonnet-5,10
4c8688bb-e063-39d5-af44-f884b8b1b22f,2026-04-16,python,gpt-5.3-codex,8
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-04-16,typescript,claude-haiku-4.5,6
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-04-16,typescript,gpt-5.4-mini,6
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-16,json,gpt-5.4-mini,4
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-16,json,gpt-5.6-terra,2
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-16,sql,gpt-5.4-mini,2
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-16,sql,gpt-5.6-terra,2
4d8e0306-9402-312c-8735-520e75542ddf,2026-04-16,c#,gpt-5.6-terra,1
4d8e0306-9402-312c-8735-520e75542ddf,2026-04-16,javascript,gpt-5.6-terra,1
4d8e0306-9402-312c-8735-520e75542ddf,2026-04-16,python,gpt-5.6-terra,2
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-04-16,c#,claude-haiku-4.5,2
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-04-16,c#,claude-sonnet-5,1
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-04-16,java,claude-haiku-4.5,2
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-04-16,java,claude-sonnet-5,1
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-16,javascript,gpt-5.3-codex,3
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-16,python,gpt-5.3-codex,7
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-16,yaml,gpt-5.3-codex,9
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-04-16,unknown,gpt-5.4,1
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-16,json,gpt-5.3-codex,2
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-16,json,gpt-5.4-mini,2
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-16,json,gpt-5.6-terra,5
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-04-16,python,claude-haiku-4.5,11
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-04-16,yaml,claude-haiku-4.5,2
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-04-16,java,claude-sonnet-5,3
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-04-16,java,gpt-5.4-mini,5
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-04-16,json,claude-sonnet-5,6
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-04-16,json,gpt-5.4-mini,4
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-04-16,markdown,gpt-5.4-mini,5
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-04-16,typescript,gpt-5.6-terra,10
57437979-1053-38bc-8abf-3f9eba7ffc49,2026-04-16,json,gpt-5.6-terra,4
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-16,go,gpt-5.3-codex,3
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-16,go,gpt-5.4,1
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-16,go,gpt-5.4-mini,2
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-16,python,gpt-5.4-mini,2
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-16,sql,gpt-5.3-codex,1
585b3bc4-0239-3118-8043-fe70e5d509dc,2026-04-16,json,claude-sonnet-5,4
585b3bc4-0239-3118-8043-fe70e5d509dc,2026-04-16,json,gpt-5.4-mini,2
585b3bc4-0239-3118-8043-fe70e5d509dc,2026-04-16,typescript,claude-sonnet-5,1
59a3ba74-8a6d-3bac-b0c5-c986595ef898,2026-04-16,markdown,gpt-5.3-codex,2
59a3ba74-8a6d-3bac-b0c5-c986595ef898,2026-04-16,typescript,gpt-5.3-codex,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-04-16,c#,gpt-5.4,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-04-16,typescript,claude-haiku-4.5,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-04-16,typescript,gpt-5.4,1
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-04-16,json,gpt-5.3-codex,16
5f76ba6d-1bf0-3e51-b2e4-3a6d19bc39b9,2026-04-16,typescript,claude-haiku-4.5,4
5f76ba6d-1bf0-3e51-b2e4-3a6d19bc39b9,2026-04-16,typescript,gpt-5.4-mini,1
5f76ba6d-1bf0-3e51-b2e4-3a6d19bc39b9,2026-04-16,typescript,gpt-5.6-terra,3
5f76ba6d-1bf0-3e51-b2e4-3a6d19bc39b9,2026-04-16,yaml,claude-haiku-4.5,1
5f76ba6d-1bf0-3e51-b2e4-3a6d19bc39b9,2026-04-16,yaml,gpt-5.4-mini,1
5f76ba6d-1bf0-3e51-b2e4-3a6d19bc39b9,2026-04-16,yaml,gpt-5.6-terra,2
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-16,c#,claude-haiku-4.5,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-16,c#,gpt-5.4-mini,3
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-16,typescript,claude-haiku-4.5,4
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-16,typescript,gpt-5.4-mini,3
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-16,java,gpt-5.4,3
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-16,python,gpt-5.4,2
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-16,javascript,gpt-5.4,9
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-16,typescript,gpt-5.4,4
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-04-16,go,gpt-5.3-codex,3
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-04-16,java,gpt-5.3-codex,3
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-04-16,typescript,gpt-5.3-codex,4
6b3330d9-5d0e-3837-aa46-e24936a10db4,2026-04-16,yaml,claude-sonnet-5,3
6b3330d9-5d0e-3837-aa46-e24936a10db4,2026-04-16,yaml,gpt-5.6-terra,6
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-16,javascript,claude-sonnet-5,4
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-16,javascript,gpt-5.4,6
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-16,json,claude-sonnet-5,3
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-16,json,gpt-5.4,3
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-16,python,claude-sonnet-5,4
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-16,python,gpt-5.4,6
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-16,go,gpt-5.4,2
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-16,go,gpt-5.4-mini,2
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-16,python,gpt-5.4-mini,3
75b45819-0131-3505-a67e-213e6e87963f,2026-04-16,go,claude-haiku-4.5,1
75b45819-0131-3505-a67e-213e6e87963f,2026-04-16,sql,claude-haiku-4.5,1
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-16,go,claude-haiku-4.5,8
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-16,go,gpt-5.4-mini,10
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-16,yaml,claude-haiku-4.5,7
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-16,yaml,gpt-5.4-mini,10
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-16,java,gpt-5.4,1
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-16,sql,claude-sonnet-5,2
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-16,sql,gpt-5.4,1
7a7af6a0-86f2-31f0-bb17-7e3d8de4ba8a,2026-04-16,typescript,claude-sonnet-5,3
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-04-16,javascript,gpt-5.3-codex,2
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-04-16,javascript,gpt-5.4,1
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-16,javascript,gpt-5.4,19
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-16,typescript,gpt-5.4,17
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-04-16,java,claude-sonnet-5,7
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-04-16,java,gpt-5.3-codex,5
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-16,java,gpt-5.4,2
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-16,java,gpt-5.4-mini,2
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-16,json,gpt-5.4,1
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-16,json,gpt-5.4-mini,1
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-04-16,markdown,gpt-5.4,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-16,go,gpt-5.4-mini,3
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-16,markdown,gpt-5.4-mini,3
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-16,python,gpt-5.3-codex,4
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-16,python,gpt-5.6-terra,4
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-16,typescript,gpt-5.3-codex,7
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-16,typescript,gpt-5.6-terra,10
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-16,unknown,gpt-5.3-codex,9
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-16,unknown,gpt-5.6-terra,1
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-16,java,claude-sonnet-5,4
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-16,java,gpt-5.3-codex,1
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-16,markdown,claude-sonnet-5,1
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-16,markdown,gpt-5.3-codex,2
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-16,markdown,claude-sonnet-5,13
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-16,java,claude-sonnet-5,1
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-16,java,gpt-5.3-codex,6
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-16,typescript,claude-sonnet-5,2
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-04-16,typescript,gpt-5.3-codex,4
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-16,python,gpt-5.4-mini,5
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-16,python,gpt-5.6-terra,5
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-16,unknown,gpt-5.4-mini,9
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-16,unknown,gpt-5.6-terra,6
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-16,javascript,claude-haiku-4.5,3
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-16,javascript,gpt-5.4-mini,5
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-04-16,c#,gpt-5.4,14
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-04-16,java,gpt-5.4,2
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-04-16,typescript,gpt-5.6-terra,11
a167374c-1035-3668-9993-ee206522a925,2026-04-16,java,claude-haiku-4.5,1
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-16,markdown,claude-haiku-4.5,4
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-16,markdown,gpt-5.4,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-16,javascript,claude-sonnet-5,3
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-16,sql,claude-sonnet-5,4
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-16,yaml,claude-sonnet-5,3
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-16,c#,gpt-5.4-mini,13
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-16,python,gpt-5.4-mini,7
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-16,typescript,gpt-5.4-mini,7
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-16,javascript,gpt-5.4,1
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-16,markdown,gpt-5.3-codex,2
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-16,markdown,gpt-5.4,2
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-16,python,claude-sonnet-5,3
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-16,python,gpt-5.4,4
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-16,sql,claude-sonnet-5,6
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-16,sql,gpt-5.4,2
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-16,c#,gpt-5.4-mini,4
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-16,markdown,gpt-5.4-mini,5
af15418c-707a-3e54-a465-034a3b570a96,2026-04-16,json,claude-sonnet-5,1
af15418c-707a-3e54-a465-034a3b570a96,2026-04-16,json,gpt-5.6-terra,1
af15418c-707a-3e54-a465-034a3b570a96,2026-04-16,typescript,claude-sonnet-5,2
af15418c-707a-3e54-a465-034a3b570a96,2026-04-16,typescript,gpt-5.4-mini,4
af15418c-707a-3e54-a465-034a3b570a96,2026-04-16,typescript,gpt-5.6-terra,4
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-16,typescript,claude-haiku-4.5,4
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-16,typescript,gpt-5.6-terra,6
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-04-16,json,gpt-5.4,4
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-04-16,sql,gpt-5.4,2
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-16,c#,gpt-5.3-codex,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-16,c#,gpt-5.4,2
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-16,javascript,gpt-5.4,2
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-16,javascript,claude-haiku-4.5,1
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-16,javascript,gpt-5.3-codex,1
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-16,markdown,gpt-5.3-codex,1
b936b500-8069-3329-8f53-ba6b7cae7523,2026-04-16,c#,claude-haiku-4.5,9
b936b500-8069-3329-8f53-ba6b7cae7523,2026-04-16,typescript,claude-haiku-4.5,12
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-16,java,gpt-5.6-terra,17
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-16,yaml,gpt-5.6-terra,16
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-16,c#,gpt-5.3-codex,2
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-16,javascript,gpt-5.3-codex,1
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-16,python,claude-sonnet-5,1
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-16,typescript,gpt-5.3-codex,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-16,python,gpt-5.6-terra,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-16,unknown,gpt-5.3-codex,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-16,unknown,gpt-5.4,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-16,unknown,gpt-5.6-terra,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-16,go,claude-haiku-4.5,4
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-16,go,gpt-5.4-mini,4
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-16,typescript,claude-haiku-4.5,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-16,typescript,gpt-5.4-mini,3
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-16,java,claude-haiku-4.5,1
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-16,java,gpt-5.4,1
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-16,sql,claude-haiku-4.5,1
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-16,sql,gpt-5.4,4
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-16,c#,claude-haiku-4.5,1
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-16,c#,gpt-5.3-codex,5
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-16,python,claude-haiku-4.5,8
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-16,python,gpt-5.3-codex,6
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-16,javascript,gpt-5.4,5
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-16,javascript,gpt-5.4-mini,5
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-16,json,gpt-5.4,3
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-16,json,gpt-5.4-mini,8
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-16,json,gpt-5.4,2
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-16,json,gpt-5.6-terra,5
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-16,python,gpt-5.4,3
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-16,python,gpt-5.6-terra,4
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-16,c#,claude-sonnet-5,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-16,c#,gpt-5.3-codex,2
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-16,python,claude-sonnet-5,2
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-16,python,gpt-5.3-codex,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-16,unknown,claude-sonnet-5,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-16,unknown,gpt-5.3-codex,2
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-16,go,gpt-5.6-terra,20
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-16,c#,claude-sonnet-5,1
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-16,c#,gpt-5.4,2
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-16,markdown,gpt-5.4,1
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-16,typescript,gpt-5.4,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-16,typescript,gpt-5.3-codex,4
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-16,c#,claude-haiku-4.5,4
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-16,c#,claude-sonnet-5,7
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-16,typescript,claude-haiku-4.5,4
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-16,typescript,claude-sonnet-5,3
cf27b977-c8ad-3737-8228-b9db85767415,2026-04-16,python,gpt-5.3-codex,2
cf27b977-c8ad-3737-8228-b9db85767415,2026-04-16,python,gpt-5.6-terra,4
cf27b977-c8ad-3737-8228-b9db85767415,2026-04-16,typescript,gpt-5.3-codex,3
cf27b977-c8ad-3737-8228-b9db85767415,2026-04-16,typescript,gpt-5.6-terra,2
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-16,javascript,claude-haiku-4.5,1
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-16,javascript,gpt-5.3-codex,1
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-16,typescript,gpt-5.3-codex,3
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-16,typescript,gpt-5.4-mini,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-16,javascript,claude-haiku-4.5,3
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-16,javascript,gpt-5.6-terra,2
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-16,sql,claude-haiku-4.5,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-16,sql,gpt-5.6-terra,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-16,typescript,gpt-5.6-terra,1
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-04-16,c#,claude-sonnet-5,11
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-04-16,typescript,claude-sonnet-5,10
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-04-16,unknown,claude-sonnet-5,13
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-16,json,claude-haiku-4.5,8
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-16,json,claude-sonnet-5,9
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-16,java,gpt-5.4,7
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-16,java,gpt-5.4-mini,4
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-16,markdown,gpt-5.4,2
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-16,markdown,gpt-5.4-mini,1
d86225ec-57c8-3039-9b73-5067e9668517,2026-04-16,typescript,claude-sonnet-5,18
d86225ec-57c8-3039-9b73-5067e9668517,2026-04-16,typescript,gpt-5.4-mini,13
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-16,c#,claude-haiku-4.5,2
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-16,c#,gpt-5.4,3
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-16,c#,gpt-5.4-mini,3
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-16,typescript,gpt-5.4-mini,3
