PersonId,MetricDate,Collaboration_hours,Meeting_hours,Email_hours,Chat_hours,Scheduled_call_hours,Unscheduled_call_hours,Channel_message_hours,Active_connected_hours,External_collaboration_hours,Available_to_focus_hours,Uninterrupted_hours,Interrupted_hours,Open_1_hour_block,Recurring_meeting_hours,Conflicting_meeting_hours,Meeting_hours_with_six_or_fewer_hours_of_advanced_notice,Emails_sent,Chats_sent,Meetings,Calls,After_hours_collaboration_hours,After_hours_meeting_hours,After_hours_email_hours,After_hours_chat_hours,Weekend_collaboration_hours,Collaboration_span,Internal_network_size,External_network_size,Strong_ties,Diverse_ties,Network_outside_organization,Total_Copilot_enabled_days,Organization,FunctionType,LevelDesignation,IsManager,Team,Role,Seniority,Tenure,IsDeveloper
176efb99-8d0f-325e-a3e0-daa08e876832,2026-05-24,24.875,16.222,3.359,2.205,1.155,1.314,0.62,30.547,5.454,22.623,4.097,18.526,11,9.505,3.206,2.452,38,91,23,4,1.041,0.311,0.411,0.103,0.241,10.221,53,15,9,10,4,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Engineering management,Senior / lead,Under 2 years,Yes
176efb99-8d0f-325e-a3e0-daa08e876832,2026-05-31,26.155,16.542,3.347,2.362,2.422,1.133,0.349,34.981,5.101,21.036,0,21.036,11,8.762,0.688,2.023,40,79,25,4,0.237,0.024,0.086,0.058,2.46,12.267,53,8,20,8,8,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Engineering management,Senior / lead,Under 2 years,Yes
176efb99-8d0f-325e-a3e0-daa08e876832,2026-06-07,26.986,15.988,3.608,3.337,1.658,1.216,1.178,34.557,1.683,22.354,1.012,21.342,12,12.933,2.703,2.261,39,112,15,4,1.328,0.272,0.338,0.085,0.218,11.904,50,12,16,9,4,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Engineering management,Senior / lead,Under 2 years,Yes
176efb99-8d0f-325e-a3e0-daa08e876832,2026-06-14,22.306,13.147,3.038,3.358,1.116,1.429,0.218,24.469,2.15,25.737,5.273,20.463,16,9.187,0.911,1.422,48,101,16,4,2.087,0.546,0.619,0.376,0.248,12.239,51,8,13,17,3,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Engineering management,Senior / lead,Under 2 years,Yes
176efb99-8d0f-325e-a3e0-daa08e876832,2026-06-21,29.119,19.111,3.791,3.171,1.217,0.665,1.164,40.681,0.829,19.671,3.546,16.125,8,9.783,2.467,2.451,51,123,24,3,0.908,0.182,0.345,0.07,1.685,11.369,55,3,21,8,4,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Engineering management,Senior / lead,Under 2 years,Yes
176efb99-8d0f-325e-a3e0-daa08e876832,2026-06-28,26.261,16.421,3.571,3.415,1.533,0.79,0.531,36.978,2.223,22.046,3.949,18.096,13,11.913,1.334,3.288,39,109,18,3,1.185,0.128,0.383,0.158,0.273,12.689,54,12,15,11,3,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Engineering management,Senior / lead,Under 2 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-01-04,13.514,4.664,3.258,1.942,1.799,1.324,0.527,21.297,1.611,33.537,15.549,17.988,22,1.733,0.268,0.594,39,90,5,6,2.898,0.634,0.501,0.752,0.04,12.144,32,5,11,8,4,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-01-11,11.957,6.556,0.988,1.543,1.817,0.787,0.267,18.827,1.766,31.627,15.306,16.322,18,4.374,0.008,1.073,27,95,7,5,4.542,0.626,0.809,0.771,0.345,13.594,36,4,16,9,3,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-01-18,12.651,5.038,1.789,2.114,0.456,2.853,0.401,23.694,3.244,34.506,14.747,19.759,19,2.505,0.71,0.187,29,108,6,6,4.323,1.522,0.861,0.285,0.446,12.76,31,13,9,3,7,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-01-25,12.543,6.49,2.323,1.643,0.566,1.24,0.281,18.277,1.313,32.944,15.849,17.095,19,2.295,1.076,1.18,30,75,7,3,4.118,1.507,1.485,0.959,0.482,11.614,35,19,6,8,8,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-02-01,11.291,7.245,1.336,0.786,0.779,0.93,0.214,23.427,1.209,31.975,15.307,16.668,18,3.269,0.796,0.849,37,75,9,2,3.321,0.804,0.642,0.449,0.533,13.558,33,10,10,10,6,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-02-08,9.923,5.942,0.98,0.936,1.27,0.576,0.218,16.394,0.27,32.788,11.771,21.017,17,3.449,0.635,0.987,29,62,7,3,3.71,1.089,1.204,0.469,0.453,12.589,32,22,9,8,6,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-02-15,12.664,4.261,1.841,1.409,1.615,3.297,0.241,18.979,0.897,34.124,16.551,17.573,17,1.999,0.444,0.757,40,82,5,8,3.125,0.992,1.219,0.721,1.96,10.195,38,8,14,8,8,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-02-22,12.841,6.427,1.461,1.945,1.839,0.522,0.648,25.728,1.568,31.734,14.519,17.215,19,2.701,0.249,0.532,27,93,7,4,3.107,0.541,0.727,0.896,4.098,11.823,26,10,6,3,5,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-03-01,11.824,7.345,1.143,1.223,1.378,0.487,0.248,19.183,3.458,31.277,16.146,15.131,19,5.359,1.23,1.564,25,73,9,3,4.253,0.454,0.667,0.802,1.117,11.513,33,11,5,4,7,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-03-08,11.345,6.311,1.997,1.069,0.834,0.814,0.32,18.374,3.785,32.855,15.518,17.337,19,3.011,0.847,0.538,49,65,9,2,3.217,1.152,1.018,0.444,1.919,11.962,29,6,10,5,3,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-03-15,16.176,7.798,2.987,1.407,1.513,1.454,1.017,30.43,2.448,30.689,14.212,16.478,18,3.483,1.024,0.462,47,89,9,5,4.16,1.06,0.945,0.395,0.243,12.812,35,13,16,10,2,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-03-22,13.211,6.452,3.062,1.089,1.465,0.82,0.321,21.931,1.379,32.082,13.833,18.249,21,4.545,0.367,0.486,38,68,8,3,3.503,0.743,1.16,0.951,0.11,11.454,31,6,12,6,7,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-03-29,10.355,4.222,2.311,1.634,0.595,0.873,0.721,19.836,0.688,35.183,16.033,19.15,20,1.995,0.152,0.895,35,88,4,2,3.892,1.301,1.521,0.794,0.496,9.019,32,8,5,6,4,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-05,12.483,7.849,2.097,1.304,0.525,0.411,0.296,26.9,0.597,31.626,13.452,18.174,19,4.713,0.032,1.401,43,76,11,2,3.503,0.883,0.755,0.439,0.417,12.086,37,9,8,5,8,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-12,12.838,5.527,3.036,1.639,1.517,0.661,0.458,20.133,0.306,32.955,14.105,18.85,17,2.698,0.902,0.711,39,105,7,3,4.327,0.678,1.214,1.295,0.504,12.298,29,10,5,7,5,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-19,14.001,7.8,1.897,1.148,1.839,0.618,0.698,22.919,0.878,30.361,13.461,16.9,15,4.608,1.249,0.688,41,68,11,4,3.528,0.365,0.791,0.538,0.186,13.87,27,18,9,5,1,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-26,13.66,6.862,2.582,1.303,1.331,1.259,0.323,19.379,1.716,31.807,16.164,15.643,17,3.646,0.968,0.686,52,50,7,5,4.06,1.521,1.562,0.502,0.27,11.82,34,7,14,10,3,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-03,12.764,5.398,2.679,0.798,1.724,1.39,0.776,26.66,0.155,32.878,16.115,16.763,17,2.161,0.196,0.141,29,65,6,6,3.021,0.662,1.133,0.222,0.629,10.605,31,7,10,7,6,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-10,14.206,7.519,1.304,3.267,1.028,0.772,0.315,24.549,2.976,31.453,17.001,14.452,14,3.495,1.086,1.513,32,119,10,3,4.219,0.8,0.795,1.257,1.226,12.266,29,3,6,4,7,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-17,13.931,6.97,1.484,1.441,1.494,2.402,0.141,22.113,1.09,31.536,14.778,16.758,20,3.308,0.461,0.641,18,54,8,8,2.82,1.162,1.12,0.603,1.147,9.639,30,10,10,10,5,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-24,9.68,5.795,1.325,1.24,0.591,0.459,0.27,20.912,0.776,33.613,15.052,18.561,19,4.019,0.736,1.055,35,56,8,2,3.254,1.457,0.915,0.712,1.027,12.755,27,7,6,8,2,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-31,14.315,6.75,2.837,1.078,1.673,1.789,0.187,26.251,1.56,31.576,16.991,14.586,18,2.47,0.936,0.839,35,90,7,5,3.388,1.437,1.114,0.476,0.185,7.961,33,8,8,5,2,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-07,9.897,2.959,2.476,1.849,1.443,0.451,0.72,19.684,2.266,35.598,14.884,20.714,23,2.006,0.073,0.163,34,78,4,3,2.807,1.159,0.479,0.491,0.979,9.439,31,7,12,8,7,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-14,10,5.376,1.537,1.043,0.925,0.69,0.429,17.201,4.148,33.699,15.997,17.702,19,3.738,0.715,0.448,41,54,8,3,2.597,0.351,0.595,0.249,0.757,9.583,34,6,8,9,5,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-21,14.665,7.588,1.858,1.217,1.832,1.226,0.945,29.03,1.39,30.58,15.011,15.569,20,4.641,0.598,0.543,48,80,10,5,3.64,1.036,1.306,0.515,0.096,12.817,28,10,4,4,3,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-28,11.853,4.997,2.666,1.638,0.656,1.796,0.1,25.473,0.248,34.347,16.735,17.612,21,3.576,0.545,0.201,48,91,5,4,3.2,1.396,0.619,0.186,1.431,10.095,28,12,8,8,5,7,Business Unit E,Engineering,Individual Contributor,No,Developer Experience,Infrastructure engineering,Senior / lead,2 to 5 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-01-04,19.416,10.219,3.971,2.331,1.731,0.644,0.519,27.698,2.663,28.05,5.889,22.161,19,4.854,1.366,2.032,44,95,10,4,3.582,0.749,1.244,0.963,1.136,14.315,57,5,14,10,14,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-01-11,17.643,8.167,2.595,2.926,1.988,1.431,0.536,21.682,0.596,29.846,7.179,22.666,21,5.945,1.703,2.221,35,78,9,6,4.044,1.307,1.492,0.83,0.434,12.673,61,11,27,11,15,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-01-18,16.435,9.491,2.349,2.263,0.948,0.949,0.436,21.574,0.93,29.561,9.636,19.926,18,4.573,2.42,2.867,45,104,11,3,4.14,1.586,1.206,0.329,0.104,13.306,57,18,12,20,12,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-01-25,18.633,11.191,2.644,2.063,0.91,1.269,0.557,23.81,0.135,27.899,7.708,20.191,18,6.363,2.352,2.843,43,80,14,3,4.483,1.278,1.328,0.393,0.182,14.173,58,34,9,10,6,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-02-01,14.114,7.704,2.148,1.889,1.316,0.678,0.378,22.225,1.006,30.979,10.04,20.94,16,5.917,1.697,2.263,49,104,8,4,3.605,0.365,0.835,0.986,0.189,12.501,57,28,10,12,9,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-02-08,19.568,10.834,2.974,2.61,1.618,1.174,0.357,26.485,4.214,27.548,8.062,19.485,15,5.182,2.965,2.674,47,110,13,5,3.357,0.624,0.823,0.52,1.091,12.044,53,16,11,17,13,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-02-15,23.99,12.338,5.622,2.767,1.645,1.169,0.449,35.643,0.262,26.017,6.323,19.694,16,8.817,2.142,2.881,65,87,15,6,4.587,1.085,1.742,0.469,0.157,12.246,55,2,17,17,8,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-02-22,21.007,10.347,4.47,2.451,2.056,0.699,0.983,26.045,4.455,27.597,9.457,18.139,14,7.256,2.43,3.357,52,87,9,5,3.557,0.659,1.387,0.215,1.078,12.563,63,3,26,11,6,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-03-01,17.424,10.771,2.904,1.495,1.056,0.956,0.243,21.38,3.09,28.174,7.884,20.29,18,7.538,1.962,3.737,32,83,18,4,2.956,1.207,0.587,0.517,0.493,13.741,56,17,13,8,11,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-03-08,21.005,12.631,3.256,1.552,1.852,1.596,0.117,34.959,1.698,25.517,2.519,22.998,12,6.698,3.001,2.609,47,78,14,5,3.242,1.244,1.239,0.376,0.403,12.66,53,12,13,15,12,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-03-15,24.92,14.454,3.132,3.377,1.398,1.674,0.885,34.725,2.67,24.148,7.045,17.103,12,6.024,2.623,3.875,54,101,22,9,3.069,1.229,0.508,0.833,1.614,12.883,51,1,11,8,6,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-03-22,20.341,12.323,2.678,2.549,0.923,1.63,0.24,30.414,1.999,26.754,9.159,17.596,12,7.825,1.974,3.569,45,76,15,4,3.831,0.523,0.911,0.942,0.79,12.791,57,5,16,15,7,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-03-29,18.483,9.906,2.718,2.464,1.755,0.969,0.671,30.346,3.25,28.339,8.91,19.429,16,5.855,2.592,1.955,46,87,14,4,4.246,0.693,0.891,0.887,0.29,13.346,56,4,16,6,5,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-05,18.428,9.844,1.929,3.76,2.052,0.723,0.119,29.719,5.433,28.104,7.249,20.854,18,5.433,2.152,3.299,28,152,11,4,4.061,0.985,1.324,0.697,0.664,13.491,56,6,25,13,4,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-12,21.299,12.234,3.725,2.546,1.179,0.794,0.821,27.968,3.512,26.587,5.313,21.273,14,6.537,1.472,3.071,31,68,15,4,3.082,0.562,1.177,0.416,0.395,13.154,54,58,22,6,10,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-19,18.821,11.474,3.193,1.457,1.13,0.689,0.879,27.425,1.285,27.396,4.766,22.631,16,8.59,2.104,3.379,45,68,14,3,3.922,1.693,0.925,0.347,1.9,13.833,55,3,20,16,6,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-26,17.386,8.516,3.898,2.756,1.086,0.608,0.523,31.348,0.838,30.399,6.035,24.364,16,6.64,2.242,1.73,51,110,12,3,4.275,1.048,1.116,1.153,0.296,12.002,65,4,20,16,4,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-03,16.875,7.942,3.035,2.574,2.005,1.049,0.27,28.652,1.715,30.053,4.412,25.641,15,4.502,2.199,1.2,34,94,11,6,3.802,0.613,0.637,0.22,2.133,10.346,62,13,22,14,4,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-10,16.039,8.667,2.705,2.295,0.905,1.05,0.417,22.551,2.401,30.428,11.148,19.28,16,4.202,1.566,1.769,36,111,10,3,3.945,1.319,0.747,0.582,0.069,14.202,55,11,14,18,13,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-17,19.187,9.688,3.092,3.185,2.107,0.778,0.337,28.376,2.357,28.205,6.184,22.021,16,7.395,1.433,3.322,42,138,11,6,3.62,0.91,0.559,0.66,1.193,11.678,50,10,13,5,6,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-24,17.991,10.006,2.969,1.763,2.129,0.452,0.672,31.456,1.546,27.865,4.955,22.91,19,4.254,1.545,2.676,28,69,16,4,3.315,1.467,0.789,0.843,0.23,12.023,60,9,14,7,4,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-31,14.041,7.191,1.982,2.126,1.697,0.686,0.359,25.026,1.532,31.112,7.608,23.504,18,5.275,1.997,2.279,43,102,10,3,4.892,0.662,1.123,0.811,0.334,13.872,59,14,25,10,4,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-06-07,15.813,8.21,2.267,1.993,1.498,1.206,0.638,23.744,0.692,30.292,8.445,21.847,17,4.861,1.587,2.168,29,92,11,4,3.258,0.598,0.569,0.459,0.25,9.991,52,4,13,10,4,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-06-14,17.341,9.381,2.197,1.645,1.554,0.642,1.923,26.097,3.034,29.066,5.788,23.277,17,6.89,1.666,2.156,34,67,12,3,4.754,1.862,0.996,0.684,0.283,13.253,54,27,9,9,6,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-06-21,17.775,10.196,2.699,1.737,1.137,0.877,1.128,24.126,3.287,28.666,8.664,20.002,18,3.961,1.831,2.217,47,65,14,3,3.866,1.27,1.533,0.999,0.654,12.307,59,11,21,10,9,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-06-28,17.964,9.975,4.351,1.874,0.822,0.848,0.094,25.268,1.338,29.203,6.192,23.011,13,4.501,1.734,2.96,47,75,13,3,4.562,0.501,1.822,0.234,0.372,13.369,64,6,16,10,15,7,Business Unit D,Product,Individual Contributor,No,Payments,Infrastructure engineering,Senior / lead,Under 2 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-01-04,18.09,9.917,2.964,2.164,0.937,1.478,0.629,30.002,2.612,29.145,6.807,22.338,21,7.523,1.412,2.911,46,82,10,3,4.223,1.058,1.046,0.293,1.435,13.977,54,7,14,6,5,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-01-11,17.646,8.001,4.092,2.045,2.004,1.067,0.438,22.717,2.883,29.994,14.854,15.14,17,3.999,2.051,2.501,41,97,9,5,3.982,1.775,1.143,1.036,0.716,13.86,51,8,10,16,6,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-01-18,15.171,8.433,2.715,2,1.168,0.624,0.231,29.059,4.287,30.398,12.145,18.253,19,4.39,2.344,1.587,38,79,10,3,2.496,0.434,0.788,0.413,0.351,9.779,51,5,17,10,8,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-01-25,17.267,10.156,2.61,2.486,1.132,0.651,0.231,30.167,2.26,28.712,10.278,18.433,15,5.784,1.734,1.755,31,80,12,3,3.915,1.072,1.537,0.973,1.999,11.152,51,4,10,7,3,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-02-01,15.681,8.469,2.611,1.984,0.84,1.27,0.507,30.283,1.816,30.691,12.68,18.012,17,5.857,2.106,1.419,40,89,10,4,2.704,1.125,1.008,0.304,0.363,8.287,48,8,17,13,11,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-02-08,16.012,8.492,2.95,2.167,0.809,0.773,0.82,30.407,0.955,30.699,9.741,20.958,15,6.59,1.378,2.867,46,101,11,2,2.997,0.93,1.084,0.419,0.302,9.697,58,10,12,8,13,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-02-15,17.4,10.503,2.707,1.726,1.533,0.693,0.239,26.664,1.446,27.964,9.398,18.566,17,7.813,2.873,1.68,37,67,10,3,2.066,0.278,0.661,0.611,0.394,10.917,53,5,16,17,12,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-02-22,17.958,9.207,3.55,2.499,1.584,0.421,0.699,30.688,0.65,29.209,13.718,15.491,17,7.153,1.306,1.648,45,81,11,2,2.91,0.757,0.489,0.718,0.671,11.505,37,12,12,9,6,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-03-01,19.456,11.444,2.553,2.324,2.107,0.927,0.102,25.47,2.125,26.449,10.074,16.376,16,8.295,3.211,2.031,48,83,17,5,2.901,0.381,0.914,0.213,0.168,10.622,55,6,21,11,12,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-03-08,18.686,9.903,3.506,2.425,1.083,1.521,0.248,26.508,2.734,29.014,12.574,16.44,15,7.344,1.796,3.042,44,104,13,4,3.211,1.098,0.965,0.181,0.632,11.361,59,16,11,6,10,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-03-15,17.752,10.754,2.289,1.72,2.048,0.611,0.33,21.506,0.727,27.198,13.601,13.597,14,6.772,1.363,2.951,32,79,15,5,2.885,0.774,0.646,0.863,0.357,10.831,52,10,13,12,11,0,Business Unit C,Engineering,Individual Contributor,No,Payments,Application engineering,Early career,2 to 5 years,Yes
